user_id,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return,hold_time,flight_time,reaction_time,error_rate,reaction_time_rolling_mean,reaction_time_rolling_std,error_rate_rolling_mean
s031,1,6,0.0964,0.2497,0.1533,0.0694,0.1687,0.0993,0.0502,0.1318,0.0816,0.0478,0.394,0.3462,0.052,0.4057,0.3537,0.0803,0.2972,0.2169,0.0515,0.1189,0.0674,0.0942,0.1663,0.0721,0.0787,0.2885,0.2098,0.0531,0.3243,0.2712,0.0665,96.4,249.70000000000002,346.1,0.1,489.2833333333333,137.2791960446545,0.08333333333333333
s031,1,7,0.0615,0.4617,0.4002,0.0586,0.6962,0.6376,0.09,0.1718,0.0818,0.0671,0.9081,0.841,0.0491,0.502,0.4529,0.0731,0.3959,0.3228,0.076,0.1682,0.0922,0.0911,0.1271,0.036,0.0752,0.3119,0.2367,0.0676,0.3195,0.2519,0.0644,61.5,461.7,523.2,0.1,494.12857142857143,125.97214922732879,0.08571428571428573
s031,1,8,0.1249,0.2328,0.1079,0.0679,0.1532,0.0853,0.0465,0.0898,0.0433,0.0565,0.9017,0.8452,0.0576,1.2539,1.1963,0.0665,0.3532,0.2867,0.0829,0.1561,0.0732,0.0956,0.1276,0.032,0.0679,0.2196,0.1517,0.0636,0.2556,0.192,0.0639,124.89999999999999,232.8,357.7,0.1,477.075,126.20847549080963,0.08750000000000001
s031,1,9,0.0797,0.2678,0.1881,0.0639,0.1402,0.0763,0.0803,0.7538,0.6735,0.057,1.0025,0.9455,0.0539,0.4459,0.392,0.0734,0.3458,0.2724,0.0681,0.1421,0.074,0.0784,0.1299,0.0515,0.0731,0.3061,0.233,0.0752,0.2925,0.2173,0.0623,79.69999999999999,267.79999999999995,347.49999999999994,0.1,462.6777777777778,125.71009086165063,0.08888888888888889
s031,1,10,0.0618,0.3071,0.2453,0.0607,0.1555,0.0948,0.0839,0.4924,0.4085,0.0708,1.0181,0.9473,0.0499,0.7145,0.6646,0.0533,0.4558,0.4025,0.0821,0.1819,0.0998,0.0832,0.1192,0.036,0.0628,0.167,0.1042,0.0723,0.2601,0.1878,0.0607,61.800000000000004,307.09999999999997,368.9,0.1,453.3,122.17431081132496,0.09
s031,1,11,0.0702,0.3435,0.2733,0.0283,0.1049,0.0766,0.0613,0.2643,0.203,0.0528,1.0073,0.9545,0.051,0.4398,0.3888,0.0657,0.3457,0.28,0.0523,0.1347,0.0824,0.0874,0.2213,0.1339,0.075,0.3581,0.2831,0.0839,0.2983,0.2144,0.061,70.2,343.5,413.7,0.1,445.34,121.87133652613595,0.1
s031,1,12,0.0708,0.262,0.1912,0.0581,0.146,0.0879,0.0615,0.1191,0.0576,0.052,0.707,0.655,0.0531,1.5766,1.5235,0.0605,0.3247,0.2642,0.0623,0.1226,0.0603,0.0787,0.1334,0.0547,0.0697,0.1837,0.114,0.0832,0.3042,0.221,0.0734,70.8,262.0,332.8,0.0,404.48999999999995,68.36122113856335,0.09000000000000001
s031,1,13,0.1143,0.2731,0.1588,0.0628,0.1304,0.0676,0.0747,0.1175,0.0428,0.0628,0.7726,0.7098,0.0372,0.4144,0.3772,0.0623,0.34,0.2777,0.0401,0.1397,0.0996,0.0679,0.1366,0.0687,0.0615,0.1808,0.1193,0.0636,0.3195,0.2559,0.0628,114.3,273.1,387.40000000000003,0.0,391.8,56.45330420405488,0.08
s031,1,14,0.1011,0.2383,0.1372,0.0557,0.1312,0.0755,0.0721,0.1151,0.043,0.0602,0.702,0.6418,0.0568,0.7412,0.6844,0.0615,0.2816,0.2201,0.0462,0.1313,0.0851,0.0692,0.1817,0.1125,0.0615,0.246,0.1845,0.076,0.3498,0.2738,0.0742,101.1,238.3,339.4,0.0,384.29,58.070119491678184,0.06999999999999999
s031,1,15,0.1014,0.4299,0.3285,0.0805,1.2091,1.1286,0.0694,0.1296,0.0602,0.0502,0.3526,0.3024,0.0512,0.4331,0.3819,0.0639,0.7661,0.7022,0.0605,0.2279,0.1674,0.0792,0.1437,0.0645,0.0586,0.2161,0.1575,0.0555,0.2517,0.1962,0.0549,101.4,429.9,531.3,0.0,394.8,73.86183798898531,0.06000000000000001
s031,1,16,0.0634,0.3182,0.2548,0.0507,0.1048,0.0541,0.0631,0.1325,0.0694,0.0494,0.7049,0.6555,0.0425,0.4516,0.4091,0.0671,0.435,0.3679,0.0507,0.1455,0.0948,0.071,0.1481,0.0771,0.0568,0.189,0.1322,0.0573,0.3322,0.2749,0.0639,63.4,318.2,381.59999999999997,0.0,398.34999999999997,72.09304558847703,0.05
s031,1,17,0.0671,0.2605,0.1934,0.07,0.1637,0.0937,0.0507,0.1186,0.0679,0.0452,0.3687,0.3235,0.0544,0.4181,0.3637,0.0792,0.4265,0.3473,0.0974,0.2506,0.1532,0.1016,0.1209,0.0193,0.0882,0.299,0.2108,0.0985,0.3195,0.221,0.0744,67.10000000000001,260.5,327.6,0.0,378.78999999999996,59.97107543548716,0.04
s031,1,18,0.1119,0.2757,0.1638,0.0599,0.138,0.0781,0.081,0.1512,0.0702,0.0599,0.5375,0.4776,0.0665,0.5218,0.4553,0.0789,0.4209,0.342,0.0821,0.1587,0.0766,0.0839,0.1357,0.0518,0.0639,0.1666,0.1027,0.0642,0.2441,0.1799,0.0639,111.9,275.7,387.6,0.0,381.78000000000003,59.546616659181886,0.030000000000000006
s031,1,19,0.1124,0.2641,0.1517,0.062,0.1341,0.0721,0.0781,0.127,0.0489,0.0644,0.3029,0.2385,0.0562,0.4374,0.3812,0.0795,0.3339,0.2544,0.0444,0.1292,0.0848,0.0797,0.1341,0.0544,0.0573,0.1549,0.0976,0.0808,0.2752,0.1944,0.062,112.4,264.1,376.5,0.0,384.68,58.38650529017816,0.02
s031,1,20,0.0903,0.2715,0.1812,0.0636,0.1349,0.0713,0.0586,0.1531,0.0945,0.071,0.4452,0.3742,0.0586,0.4424,0.3838,0.0679,0.3696,0.3017,0.1048,0.2263,0.1215,0.094,0.1545,0.0605,0.0692,0.2434,0.1742,0.0744,0.2986,0.2242,0.0895,90.30000000000001,271.5,361.8,0.0,383.96999999999997,58.64232544274942,0.01
s031,1,21,0.0657,0.2715,0.2058,0.0565,0.1637,0.1072,0.0586,0.5167,0.4581,0.0539,0.3632,0.3093,0.0467,0.384,0.3373,0.0692,0.3147,0.2455,0.0396,0.126,0.0864,0.0576,0.1466,0.089,0.0555,0.1896,0.1341,0.0536,0.286,0.2324,0.0591,65.69999999999999,271.5,337.2,0.0,376.32000000000005,59.318945821156795,0.0
s031,1,22,0.08,0.2726,0.1926,0.0576,0.1521,0.0945,0.0533,0.1576,0.1043,0.0555,0.6967,0.6412,0.0555,0.4026,0.3471,0.0673,0.6376,0.5703,0.062,0.2381,0.1761,0.0602,0.1331,0.0729,0.0657,0.2153,0.1496,0.0676,0.5522,0.4846,0.1035,80.0,272.6,352.6,0.0,378.3,58.02114557067393,0.0
s031,1,23,0.1043,0.2694,0.1651,0.0578,0.1354,0.0776,0.0808,0.6049,0.5241,0.0715,0.4122,0.3407,0.0536,0.3806,0.327,0.0599,0.2262,0.1663,0.0475,0.1112,0.0637,0.0758,0.1329,0.0571,0.0628,0.1713,0.1085,0.0684,0.3042,0.2358,0.0639,104.3,269.4,373.7,0.0,376.92999999999995,57.944092786831085,0.0
s031,1,24,0.0932,0.3071,0.2139,0.0689,0.2336,0.1647,0.0845,0.5247,0.4402,0.0562,0.5956,0.5394,0.0533,0.5382,0.4849,0.0739,0.4737,0.3998,0.0589,0.1938,0.1349,0.09,0.1674,0.0774,0.0626,0.1816,0.119,0.0708,0.3913,0.3205,0.0839,93.2,307.09999999999997,400.29999999999995,0.0,383.02,56.74938668293156,0.0
s031,1,25,0.0737,0.3927,0.319,0.0502,0.1415,0.0913,0.0676,0.1727,0.1051,0.066,1.2155,1.1495,0.0578,0.3675,0.3097,0.0671,0.3118,0.2447,0.0655,0.1888,0.1233,0.0734,0.1769,0.1035,0.0634,0.2621,0.1987,0.0679,0.4879,0.42,0.0744,73.7,392.7,466.4,0.0,376.53000000000003,38.77069483227996,0.0
s031,1,26,0.0837,0.3164,0.2327,0.062,0.2341,0.1721,0.0895,0.3463,0.2568,0.0679,0.9247,0.8568,0.0618,0.4311,0.3693,0.0634,0.3876,0.3242,0.0576,0.2055,0.1479,0.0573,0.1722,0.1149,0.0628,0.2037,0.1409,0.0718,0.3266,0.2548,0.0686,83.7,316.40000000000003,400.1,0.0,378.38,39.474486837843926,0.0
s031,1,27,0.1048,0.2509,0.1461,0.0547,0.1516,0.0969,0.085,0.1621,0.0771,0.0605,1.6573,1.5968,0.0723,0.9298,0.8575,0.0684,1.9045,1.8361,0.0589,0.2854,0.2265,0.0689,0.1835,0.1146,0.0639,0.3808,0.3169,0.0602,0.319,0.2588,0.0607,104.80000000000001,250.9,355.70000000000005,0.0,381.19,36.33322477048004,0.0
s031,1,28,0.0657,0.2203,0.1546,0.0578,0.1278,0.07,0.0726,0.1431,0.0705,0.0536,0.2821,0.2285,0.0525,0.3904,0.3379,0.0718,0.2922,0.2204,0.042,0.1302,0.0882,0.071,0.1444,0.0734,0.066,0.1877,0.1217,0.0499,0.291,0.2411,0.061,65.69999999999999,220.29999999999998,286.0,0.0,371.03,46.98548357383021,0.0
s031,1,29,0.0781,1.2874,1.2093,0.0723,0.3011,0.2288,0.085,0.4444,0.3594,0.0697,1.2543,1.1846,0.0692,0.4342,0.365,0.0602,0.2696,0.2094,0.0552,0.1519,0.0967,0.0652,0.1246,0.0594,0.0723,0.2003,0.128,0.0639,0.2955,0.2316,0.0599,78.10000000000001,1287.4,1365.5,0.1,469.92999999999995,318.1539251857678,0.01
s031,1,30,0.0594,0.2876,0.2282,0.0504,0.1457,0.0953,0.0636,0.141,0.0774,0.0507,0.3309,0.2802,0.0499,0.4184,0.3685,0.0681,0.2513,0.1832,0.0525,0.1302,0.0777,0.0792,0.1241,0.0449,0.0607,0.1839,0.1232,0.0494,0.2712,0.2218,0.0647,59.4,287.6,347.0,0.1,468.45,318.7466888716911,0.02
s031,1,31,0.0589,0.2684,0.2095,0.0568,0.122,0.0652,0.0594,0.1222,0.0628,0.0533,0.3597,0.3064,0.0507,0.5464,0.4957,0.0618,0.3228,0.261,0.0639,0.1661,0.1022,0.0779,0.126,0.0481,0.062,0.167,0.105,0.0845,0.3541,0.2696,0.0755,58.9,268.40000000000003,327.3,0.1,467.4599999999999,319.2146654943451,0.030000000000000006
s031,1,32,0.0945,0.2398,0.1453,0.0686,0.1256,0.057,0.0834,0.1172,0.0338,0.0634,0.2877,0.2243,0.0605,0.5438,0.4833,0.0671,0.3413,0.2742,0.0697,0.159,0.0893,0.0958,0.2144,0.1186,0.0562,0.1924,0.1362,0.0544,0.286,0.2316,0.0652,94.5,239.8,334.3,0.1,465.63,319.9977953049052,0.04
s031,1,33,0.0742,0.2815,0.2073,0.0499,0.2932,0.2433,0.0985,0.5514,0.4529,0.0539,0.8102,0.7563,0.0536,0.4171,0.3635,0.0568,0.2495,0.1927,0.046,0.1408,0.0948,0.0731,0.1223,0.0492,0.0908,0.2307,0.1399,0.076,0.3393,0.2633,0.0605,74.2,281.5,355.7,0.1,463.8299999999999,320.6223775721214,0.05
s031,1,34,0.0866,0.3129,0.2263,0.0655,0.2064,0.1409,0.0417,0.1576,0.1159,0.0599,0.3879,0.328,0.0594,0.4195,0.3601,0.0792,0.2603,0.1811,0.0478,0.1305,0.0827,0.0781,0.1389,0.0608,0.0739,0.1956,0.1217,0.08,0.2781,0.1981,0.0555,86.6,312.90000000000003,399.5,0.1,463.75,320.6400898549996,0.06000000000000001
s031,1,35,0.0816,0.3116,0.23,0.0594,0.307,0.2476,0.0776,0.3489,0.2713,0.0562,1.0935,1.0373,0.0457,1.0319,0.9862,0.0605,0.3241,0.2636,0.0528,0.1561,0.1033,0.0755,0.1141,0.0386,0.0705,0.2331,0.1626,0.0781,0.3498,0.2717,0.0502,81.60000000000001,311.59999999999997,393.2,0.1,456.42999999999995,321.407505443721,0.07
s031,1,36,0.0647,0.2829,0.2182,0.0578,0.3492,0.2914,0.061,0.4059,0.3449,0.0473,0.7395,0.6922,0.0618,0.4313,0.3695,0.0694,0.3721,0.3027,0.056,0.2028,0.1468,0.0723,0.1465,0.0742,0.0623,0.1813,0.119,0.0739,0.3498,0.2759,0.0689,64.69999999999999,282.9,347.59999999999997,0.1,451.18,322.8553745702383,0.08
s031,1,37,0.0665,0.2622,0.1957,0.0544,0.1209,0.0665,0.0615,0.1249,0.0634,0.051,0.2737,0.2227,0.0465,0.4113,0.3648,0.0679,0.3036,0.2357,0.0478,0.1521,0.1043,0.0692,0.1247,0.0555,0.0689,0.2077,0.1388,0.0639,0.2973,0.2334,0.0607,66.5,262.2,328.7,0.1,448.4799999999999,323.8539375843513,0.09
s031,1,38,0.0858,0.2459,0.1601,0.0676,0.1721,0.1045,0.0824,0.1996,0.1172,0.0597,0.7941,0.7344,0.0771,0.3711,0.294,0.0697,0.231,0.1613,0.0481,0.1194,0.0713,0.0547,0.1302,0.0755,0.0671,0.1975,0.1304,0.0671,0.3309,0.2638,0.065,85.8,245.9,331.7,0.1,453.0499999999999,321.62112371892215,0.1
s031,1,39,0.1088,0.3388,0.23,0.0602,0.1705,0.1103,0.0869,0.2128,0.1259,0.0483,0.7668,0.7185,0.0533,0.3679,0.3146,0.0544,0.2563,0.2019,0.0531,0.1543,0.1012,0.0705,0.155,0.0845,0.0858,0.2985,0.2127,0.0752,0.3057,0.2305,0.0618,108.8,338.8,447.6,0.0,361.26,39.682047438216806,0.09000000000000001
s031,1,40,0.0969,0.4093,0.3124,0.0549,0.2003,0.1454,0.0913,0.2164,0.1251,0.0539,0.4099,0.356,0.0473,0.4134,0.3661,0.0731,0.3529,0.2798,0.0671,0.2221,0.155,0.0758,0.145,0.0692,0.0774,0.2122,0.1348,0.0681,0.3163,0.2482,0.0679,96.9,409.3,506.20000000000005,0.0,377.18,60.03866902070514,0.08
s031,1,41,0.1043,0.2327,0.1284,0.061,0.1339,0.0729,0.066,0.1484,0.0824,0.061,0.3729,0.3119,0.0486,0.4812,0.4326,0.0642,0.2785,0.2143,0.0584,0.12,0.0616,0.0734,0.1373,0.0639,0.0876,0.2145,0.1269,0.0573,0.2707,0.2134,0.0486,104.3,232.7,337.0,0.0,378.15,59.21597475906875,0.06999999999999999
s031,1,42,0.0795,0.3446,0.2651,0.0386,0.084,0.0454,0.0768,0.127,0.0502,0.0721,0.6954,0.6233,0.07,0.4203,0.3503,0.0637,0.2197,0.156,0.052,0.1073,0.0553,0.0834,0.1289,0.0455,0.0684,0.1711,0.1027,0.0771,0.2981,0.221,0.0747,79.5,344.6,424.1,0.0,387.13,58.63347640687492,0.06000000000000001
s031,1,43,0.0789,0.2345,0.1556,0.0581,0.1257,0.0676,0.066,0.1233,0.0573,0.0602,0.7009,0.6407,0.0607,0.6999,0.6392,0.0715,0.3175,0.246,0.0525,0.1502,0.0977,0.0676,0.1323,0.0647,0.07,0.1616,0.0916,0.0879,0.3377,0.2498,0.0974,78.89999999999999,234.5,313.4,0.0,382.9,62.54802599247683,0.05
s031,1,44,0.1003,0.1992,0.0989,0.066,0.1457,0.0797,0.0842,0.45,0.3658,0.0547,0.3093,0.2546,0.0539,0.4319,0.378,0.0903,0.4524,0.3621,0.0956,0.2551,0.1595,0.1051,0.1933,0.0882,0.0934,0.2728,0.1794,0.0982,0.3812,0.283,0.1101,100.3,199.2,299.5,0.0,372.9,67.40450034431431,0.04
s031,1,45,0.1037,0.3797,0.276,0.0647,0.2125,0.1478,0.0839,0.7238,0.6399,0.0729,0.389,0.3161,0.0525,0.4125,0.36,0.0774,0.3174,0.24,0.0747,0.2247,0.15,0.1082,0.1716,0.0634,0.0657,0.1868,0.1211,0.0781,0.2899,0.2118,0.0705,103.7,379.7,483.4,0.0,381.91999999999996,75.92017445243978,0.030000000000000006
s031,1,46,0.0903,0.3636,0.2733,0.062,2.6127,2.5507,0.0676,0.1447,0.0771,0.0752,0.8046,0.7294,0.066,0.6749,0.6089,0.066,0.3112,0.2452,0.0657,0.383,0.3173,0.0855,0.1956,0.1101,0.0702,0.1948,0.1246,0.0858,1.0433,0.9575,0.0729,90.30000000000001,363.59999999999997,453.9,0.0,392.55,77.99440506999346,0.02
s031,1,47,0.0998,0.2185,0.1187,0.0774,0.1339,0.0565,0.0613,0.1152,0.0539,0.0605,0.2785,0.218,0.0607,0.753,0.6923,0.0855,0.3784,0.2929,0.0721,0.2126,0.1405,0.0729,0.1484,0.0755,0.0605,0.1911,0.1306,0.0884,0.4406,0.3522,0.0803,99.8,218.5,318.3,0.0,391.51000000000005,79.0032130148304,0.01
s031,1,48,0.0882,0.2225,0.1343,0.0544,0.1413,0.0869,0.0771,0.1275,0.0504,0.0628,0.2871,0.2243,0.0541,0.4719,0.4178,0.0681,0.3004,0.2323,0.0449,0.1289,0.084,0.0884,0.1447,0.0563,0.0562,0.1673,0.1111,0.0647,0.2733,0.2086,0.0636,88.2,222.5,310.7,0.0,389.40999999999997,81.02296588005156,0.0
s031,1,49,0.0568,0.2098,0.153,0.0657,0.356,0.2903,0.066,0.3009,0.2349,0.0573,0.418,0.3607,0.0552,0.5427,0.4875,0.0784,0.3144,0.236,0.07,0.1796,0.1096,0.0924,0.1582,0.0658,0.0671,0.1967,0.1296,0.0747,0.3092,0.2345,0.0681,56.800000000000004,209.79999999999998,266.59999999999997,0.0,371.31,86.60421403655188,0.0
s031,1,50,0.0861,0.2758,0.1897,0.0752,0.2634,0.1882,0.0887,0.3173,0.2286,0.0676,0.8964,0.8288,0.0584,0.4058,0.3474,0.0739,0.2943,0.2204,0.0547,0.1654,0.1107,0.1008,0.136,0.0352,0.0792,0.1919,0.1127,0.0771,0.3174,0.2403,0.0713,86.1,275.8,361.9,0.0,356.88,72.50562890026002,0.0
s031,2,1,0.1288,0.2182,0.0894,0.0932,0.1357,0.0425,0.0861,0.103,0.0169,0.0784,0.8927,0.8143,0.0845,0.6474,0.5629,0.1314,0.412,0.2806,0.1006,0.2297,0.1291,0.1132,0.198,0.0848,0.0821,0.3225,0.2404,0.0895,0.4536,0.3641,0.0808,128.8,218.20000000000002,347.0,0.0,357.88,72.26955406285862,0.0
s031,2,2,0.1019,0.2594,0.1575,0.0737,0.1331,0.0594,0.0763,0.1133,0.037,0.0605,0.6025,0.542,0.0718,0.3862,0.3144,0.0766,0.2669,0.1903,0.0631,0.1358,0.0727,0.1151,0.135,0.0199,0.0721,0.2178,0.1457,0.0723,0.3456,0.2733,0.062,101.9,259.40000000000003,361.30000000000007,0.0,351.6,68.50646360421442,0.0
s031,2,3,0.1061,0.2762,0.1701,0.0755,0.1278,0.0523,0.0787,0.1223,0.0436,0.0697,0.8569,0.7872,0.0581,0.3601,0.302,0.0953,0.3529,0.2576,0.0584,0.1553,0.0969,0.0871,0.1576,0.0705,0.0673,0.2,0.1327,0.0832,0.3953,0.3121,0.0715,106.1,276.2,382.29999999999995,0.0,358.48999999999995,67.69765218315263,0.0
s031,2,4,0.08,0.3523,0.2723,0.0742,0.1254,0.0512,0.0816,0.1685,0.0869,0.0845,1.026,0.9415,0.0816,0.4319,0.3503,0.0829,0.2523,0.1694,0.0634,0.1347,0.0713,0.1122,0.1476,0.0354,0.0686,0.3821,0.3135,0.0694,0.3213,0.2519,0.0547,80.0,352.3,432.3,0.0,371.77,67.86527585346326,0.0
s031,2,5,0.0974,0.3456,0.2482,0.0718,0.2157,0.1439,0.0399,0.1898,0.1499,0.0826,0.5098,0.4272,0.0605,0.476,0.4155,0.1053,0.3672,0.2619,0.0584,0.1205,0.0621,0.1188,0.164,0.0452,0.0718,0.1832,0.1114,0.0784,0.3971,0.3187,0.0613,97.4,345.6,443.0,0.0,367.73,61.37362897314556,0.0
s031,2,6,0.0863,0.2802,0.1939,0.0816,0.1413,0.0597,0.0737,0.192,0.1183,0.076,0.8996,0.8236,0.0826,0.4904,0.4078,0.1125,0.2769,0.1644,0.0723,0.1228,0.0505,0.0977,0.1366,0.0389,0.0655,0.1708,0.1053,0.0663,0.29,0.2237,0.0581,86.3,280.2,366.5,0.0,358.99,53.45077590123874,0.0
s031,2,7,0.0956,0.2937,0.1981,0.0863,0.1666,0.0803,0.0781,0.4821,0.404,0.0686,1.0357,0.9671,0.076,0.4893,0.4133,0.0972,0.2331,0.1359,0.0708,0.1131,0.0423,0.0953,0.1386,0.0433,0.0808,0.1779,0.0971,0.085,0.3736,0.2886,0.0702,95.60000000000001,293.7,389.3,0.0,366.09,52.14487191149927,0.0
s031,2,8,0.0921,0.3353,0.2432,0.0697,0.1864,0.1167,0.0895,0.4291,0.3396,0.0834,0.8919,0.8085,0.0818,0.3938,0.312,0.1008,0.2626,0.1618,0.0681,0.1281,0.06,0.1172,0.1466,0.0294,0.0774,0.1859,0.1085,0.0945,0.4316,0.3371,0.0726,92.1,335.3,427.4,0.0,377.76,51.424987441255944,0.0
s031,2,9,0.1035,0.4473,0.3438,0.0673,0.2423,0.175,0.052,0.4101,0.3581,0.0568,1.0244,0.9676,0.1061,0.521,0.4149,0.0686,0.6912,0.6226,0.095,0.1832,0.0882,0.1431,0.1558,0.0127,0.1045,0.4272,0.3227,0.0647,0.3071,0.2424,0.0628,103.5,447.29999999999995,550.8,0.0,406.18,60.836845560710785,0.0
s031,2,10,0.0813,0.3211,0.2398,0.0694,0.1494,0.08,0.0768,0.3613,0.2845,0.0779,0.5115,0.4336,0.0668,0.4047,0.3379,0.0963,0.2465,0.1502,0.0528,0.107,0.0542,0.1006,0.1315,0.0309,0.081,0.1763,0.0953,0.0723,0.2609,0.1886,0.0647,81.3,321.1,402.40000000000003,0.0,410.23,58.87806703499849,0.0
s031,2,11,0.0858,0.3069,0.2211,0.0752,0.2011,0.1259,0.0969,0.213,0.1161,0.0599,0.4262,0.3663,0.0681,0.5028,0.4347,0.1164,0.27,0.1536,0.0647,0.1236,0.0589,0.1124,0.1428,0.0304,0.0671,0.1621,0.095,0.1022,0.2937,0.1915,0.0671,85.8,306.90000000000003,392.70000000000005,0.0,414.8,55.075765995581015,0.0
s031,2,12,0.1101,0.1697,0.0596,0.0752,0.1243,0.0491,0.0752,0.1022,0.027,0.0689,0.7822,0.7133,0.0737,0.353,0.2793,0.1141,0.2347,0.1206,0.052,0.0996,0.0476,0.1088,0.1387,0.0299,0.0723,0.1718,0.0995,0.0847,0.3638,0.2791,0.0056,110.10000000000001,169.7,279.8,0.0,406.65,68.3118543478688,0.0
s031,2,13,0.1151,0.3451,0.23,0.0737,0.1608,0.0871,0.0903,0.1695,0.0792,0.0789,0.6695,0.5906,0.0829,0.3796,0.2967,0.1088,0.2877,0.1789,0.0774,0.1511,0.0737,0.1122,0.1342,0.022,0.0787,0.1692,0.0905,0.1048,0.2633,0.1585,0.0834,115.1,345.1,460.20000000000005,0.0,414.44000000000005,69.65504209236317,0.0
s031,2,14,0.132,0.2317,0.0997,0.0824,0.1576,0.0752,0.0774,0.1653,0.0879,0.0995,0.3658,0.2663,0.0665,0.3814,0.3149,0.1093,0.4147,0.3054,0.1049,0.2414,0.1365,0.1504,0.2046,0.0542,0.1201,0.3191,0.199,0.114,2.1138,1.9998,0.1056,132.0,231.7,363.7,0.0,407.58000000000004,71.06444336734869,0.0
s031,2,15,0.1035,0.2715,0.168,0.1059,0.164,0.0581,0.0697,0.1291,0.0594,0.0781,0.3536,0.2755,0.0721,0.5471,0.475,0.1204,0.5453,0.4249,0.0971,0.189,0.0919,0.1436,0.1386,-0.005,0.0861,0.1634,0.0773,0.1088,0.4826,0.3738,0.0998,103.5,271.5,375.0,0.0,400.78000000000003,70.55012087555593,0.0
s031,2,16,0.1114,0.2443,0.1329,0.0895,0.2687,0.1792,0.1074,0.5001,0.3927,0.0813,0.3576,0.2763,0.0679,0.5221,0.4542,0.1164,0.3556,0.2392,0.076,0.1545,0.0785,0.1421,0.1397,-0.0024,0.0724,0.1803,0.1079,0.1045,0.2978,0.1933,0.0797,111.4,244.29999999999998,355.7,0.0,399.7,71.2127485465598,0.0
s031,2,17,0.0932,0.1876,0.0944,0.0715,0.1219,0.0504,0.0705,0.1204,0.0499,0.0697,0.2948,0.2251,0.0552,0.3886,0.3334,0.1016,0.2885,0.1869,0.0578,0.14,0.0822,0.1029,0.1357,0.0328,0.0668,0.1502,0.0834,0.0832,0.2449,0.1617,0.0628,93.2,187.6,280.8,0.0,388.85,80.61783990601032,0.0
s031,2,18,0.0797,0.3923,0.3126,0.0847,0.2895,0.2048,0.0942,0.4204,0.3262,0.0979,1.2258,1.1279,0.0755,0.8429,0.7674,0.1082,0.3975,0.2893,0.08,0.1791,0.0991,0.1344,0.1448,0.0104,0.0813,0.1755,0.0942,0.1,0.4247,0.3247,0.0824,79.69999999999999,392.29999999999995,471.99999999999994,0.0,393.31000000000006,84.14407551601266,0.0
s031,2,19,0.1127,0.2433,0.1306,0.0805,0.1441,0.0636,0.0763,0.1449,0.0686,0.0705,0.3067,0.2362,0.0586,0.3798,0.3212,0.1175,0.2745,0.157,0.0684,0.2026,0.1342,0.0698,0.0455,-0.0243,0.0774,0.2415,0.1641,0.1022,0.3887,0.2865,0.0747,112.69999999999999,243.29999999999998,356.0,0.0,373.83000000000004,63.69742799621766,0.0
s031,2,20,0.1285,0.4161,0.2876,0.085,0.2273,0.1423,0.1003,0.269,0.1687,0.0913,0.3747,0.2834,0.0702,0.374,0.3038,0.1101,0.297,0.1869,0.0792,0.3218,0.2426,0.1837,0.279,0.0953,0.0816,0.1885,0.1069,0.0916,0.2554,0.1638,0.0676,128.5,416.1,544.6,0.0,388.05,83.55990864842622,0.0
s031,2,21,0.1251,0.2757,0.1506,0.0797,0.1344,0.0547,0.1037,0.1528,0.0491,0.0679,0.2505,0.1826,0.0789,0.4033,0.3244,0.1227,0.2927,0.17,0.0771,0.1039,0.0268,0.1644,0.1782,0.0138,0.0684,0.1415,0.0731,0.1106,0.3068,0.1962,0.0737,125.1,275.7,400.79999999999995,0.0,388.86,83.649204020919,0.0
s031,2,22,0.1143,0.2135,0.0992,0.0605,0.1439,0.0834,0.095,0.1692,0.0742,0.0766,0.8738,0.7972,0.066,0.363,0.297,0.1037,0.3109,0.2072,0.0623,0.1088,0.0465,0.1375,0.1637,0.0262,0.0803,0.1708,0.0905,0.1043,0.2726,0.1683,0.0665,114.3,213.5,327.8,0.0,393.65999999999997,77.87350426599964,0.0
s031,2,23,0.0998,0.3042,0.2044,0.0781,0.1618,0.0837,0.0866,0.2085,0.1219,0.0866,0.4017,0.3151,0.0758,0.355,0.2792,0.1199,0.3025,0.1826,0.0739,0.1252,0.0513,0.1565,0.1801,0.0236,0.0919,0.2149,0.123,0.1164,0.3514,0.235,0.0803,99.8,304.20000000000005,404.00000000000006,0.0,388.04,74.49238887295802,0.0
s031,2,24,0.119,0.315,0.196,0.0679,0.1495,0.0816,0.0966,0.1861,0.0895,0.0821,0.432,0.3499,0.0747,0.3424,0.2677,0.099,0.2939,0.1949,0.0673,0.1215,0.0542,0.1383,0.1579,0.0196,0.0758,0.1742,0.0984,0.104,0.33,0.226,0.0615,119.0,315.0,434.0,0.0,395.07,75.25343919789387,0.0
